stim_id,gender,age,task_rt,face_width,face_length
face_2665,m,35,657.41,65.91,111.36
face_2666,m,36,658.76,68.29,113.57
face_2667,f,42,655.12,62.959999999999994,112.74
face_2668,f,27,786.89,62.260000000000005,111.93
face_2669,f,44,291.44,57.93,115.38
face_2670,f,37,533.64,57.94,118.82
face_2671,m,50,1249.46,62.31,116.11
face_2672,m,60,427.67,60.79,118.92
face_2673,f,53,507.58,62.69,110.33
face_2674,m,59,304.78,64.74,110.21
face_2675,f,47,263.48,64.06,107.22
face_2676,m,53,289.47,61.46,118.33
face_2677,f,45,1067.3,58.64,111.72
face_2678,m,36,441.59,64.57,114.92
face_2679,m,29,609.84,61.57,115.58
face_2680,f,55,429.61,60.39,111.8
face_2681,f,27,441.35,58.34,113.94
face_2682,f,38,1062.67,63.59,110.83
face_2683,f,22,413.75,60.08,109.59
face_2684,f,49,461.01,59.75,114.81
face_2685,m,37,490.22,62.7,115.26
face_2686,m,47,930.7,61.78,119.09
face_2687,m,19,597.18,64.08,118.97
face_2688,f,60,285.96,62.25,116.33
face_2689,m,23,554.5,62.03,111.88
face_2690,f,58,391.57,62.06999999999999,113.81
face_2691,f,35,472.45,62.78,115.93
face_2692,m,42,556.66,68.01,107.13
face_2693,f,55,600.54,63.769999999999996,117.31
face_2694,m,44,600.95,62.93,114.45
face_2695,f,44,414.3,60.09,117.52
face_2696,f,40,703.65,65.84,114.32
face_2697,m,22,428.98,65.38,115.84
face_2698,m,35,534.92,68.38,109.31
face_2699,f,43,1068.46,61.870000000000005,112.9
face_2700,f,27,510.73,62.28,111.14
face_2701,m,49,924.41,61.15,117.49
face_2702,f,35,499.55,59.77,115.41
face_2703,f,46,911.66,58.46,115.13
face_2704,m,29,879.07,64.6,114.96
face_2705,m,30,600.11,63.29,109.71
face_2706,f,49,410.6,66.27,112.35
face_2707,f,30,646.5,59.86,119.82
face_2708,f,39,651.16,59.02,111.56
face_2709,m,42,421.44,63.87,115.05
face_2710,f,44,514.53,59.12,115.51
face_2711,f,51,432,65.41,109.29
face_2712,m,21,402.53,67.06,113.64
face_2713,f,60,582.35,65.79,110.23
face_2714,f,52,559.27,60.45,118.26
face_2715,m,28,442.07,57.15,120.03
face_2716,m,56,491.02,61.42,113.45
face_2717,m,33,725.77,58.93,119.64
face_2718,m,23,597.85,63.22,112.86
face_2719,f,35,1151.78,63.629999999999995,111.31
face_2720,m,41,431.27,62.23,111.64
face_2721,f,40,902.65,60.99,114.76
face_2722,m,39,389.99,62.77,114.63
face_2723,m,48,689.26,64.96,110.55
face_2724,f,56,592.72,65.06,111
face_2725,m,53,563.87,63.24,111.61
face_2726,f,42,352.04,63.91,110.74
face_2727,f,48,376.19,62.68000000000001,113.81
face_2728,m,27,557.07,67.29,112.7
face_2729,m,19,1860.44,61.95,115.18
face_2730,m,27,540.43,61.78,112.92
face_2731,f,35,1575.38,63.66,113.76
face_2732,m,23,349.52,65.93,117.59
face_2733,m,18,381.36,62.63,117.57
face_2734,f,57,552.3,61.18,115.02
face_2735,m,34,702.88,64.12,110.96
face_2736,m,19,694.94,65.51,111.75
face_2737,m,46,889.59,61.52,111.95
face_2738,m,47,325.88,65.31,115.8
face_2739,f,44,948.69,60.63,120.75
face_2740,f,42,312.63,62.16,115.56
face_2741,f,37,586.18,63.900000000000006,106.25
face_2742,f,21,635.28,63.66,109.28
face_2743,f,44,777.95,64.02,111.99
face_2744,f,24,485.23,60.57,117.12
face_2745,f,50,551.02,61.769999999999996,112.72
face_2746,m,33,866.98,64.7,115.12
face_2747,m,54,569.37,63.77,111.12
face_2748,m,54,1388.9,59.94,118.96
face_2749,m,47,913.92,64.46,115.34
face_2750,f,60,600.91,62.92,110.65
face_2751,m,30,422.5,65.29,110.49
face_2752,f,33,409.05,64.95,110.74
face_2753,m,60,933.44,64.62,113.12
face_2754,m,26,649.81,62.93,116.64
face_2755,m,33,578.14,63.42,112.25
face_2756,m,27,933.74,64.17,111.62
face_2757,f,50,545.01,64.51,112.36
face_2758,f,26,407.61,63.099999999999994,115.95
face_2759,m,57,465.11,60.75,119.63
face_2760,f,21,575.54,63.129999999999995,112.15
face_2761,m,40,422.68,60.62,117.36
face_2762,m,38,576.89,61.53,117.04
face_2763,m,27,896.95,62.99,115.21
face_2764,f,37,315.97,62.64,114.82
face_2765,f,52,421.11,63.5,115.79
face_2766,m,31,472.01,64.3,112.92
face_2767,m,36,601.97,61.51,119.53
face_2768,m,24,458.88,64.17,114.21
face_2769,m,22,773.34,67.16,113.11
face_2770,m,19,802.82,63.22,116.38
face_2771,m,22,443.66,64.02,119.65
face_2772,m,18,603.87,62.91,115.38
face_2773,f,56,623.33,64.8,113.69
face_2774,f,29,399.62,61.58,113.5
face_2775,f,58,475.36,63.129999999999995,116.55
face_2776,m,30,764.72,64.93,117.31
face_2777,m,35,886.88,64.34,114.73
face_2778,m,37,811.35,62,115.92
face_2779,f,43,396.73,61.849999999999994,116.56
face_2780,m,43,295.19,65.65,111
face_2781,m,59,648.94,67.97,111.66
face_2782,m,50,458.06,69.16,106.17
face_2783,m,26,449.47,68.44,110.73
face_2784,f,51,595.13,63.010000000000005,112.73
face_2785,f,49,591.38,58.3,115.28
face_2786,m,40,317.61,68.33,105.22
face_2787,m,60,301.69,63.37,115.29
face_2788,f,24,612.38,63.18000000000001,112.46
face_2789,m,33,912.27,63.77,118.05
face_2790,f,25,431.08,59.57,115.29
face_2791,m,60,322.46,67.94,111.28
face_2792,m,26,751.07,64.5,116.5
face_2793,m,29,465.06,65.6,111.48
face_2794,m,28,451.04,66.35,111.03
face_2795,f,52,333.96,60.17,116.2
face_2796,m,58,548.49,64.22,110.06
face_2797,f,31,419.3,61.66,116.19
face_2798,m,37,613.85,61.97,116.08
face_2799,f,54,449.95,65.16,107.86
face_2800,m,23,565.69,60.65,115.21
face_2801,f,23,735.41,62.2,118.42
face_2802,f,51,548.8,58.98,119.25
face_2803,f,33,412.89,61.84,113.95
face_2804,m,29,454.33,65.38,112.03
face_2805,f,45,307.33,61.980000000000004,113.65
face_2806,f,45,649.75,62.540000000000006,111.98
face_2807,f,37,474.23,57.69,117.49
face_2808,m,50,619.66,63.21,113.71
face_2809,m,41,483.9,69.44,114.7
face_2810,f,57,921.64,62.39,116.75
face_2811,f,51,491.05,59.75,116.02
face_2812,f,59,723,59.22,122.05
face_2813,f,24,459.34,59.64,119.64
face_2814,f,42,1113.47,60.79,112.11
face_2815,f,19,1002.73,61.84,116.22
face_2816,f,18,299.86,56.84,114.3
face_2817,f,35,1130.33,65.67,110.95
face_2818,f,33,577.38,66.89,112.15
face_2819,m,36,428.82,60.81,115.8
face_2820,m,56,556.35,61.74,113.05
face_2821,m,48,635.24,64.56,116.56
face_2822,f,33,347.06,63.370000000000005,111.39
face_2823,f,58,415.39,61.69,111.47
face_2824,m,53,537.22,64.22,113.51
face_2825,f,40,525.29,63.92,111.63
face_2826,f,55,390.76,59.14,113.21
face_2827,f,44,417.91,59.94,120.02
face_2828,m,40,358.85,69.72,111.03
face_2829,m,50,460.5,63.35,111.66
face_2830,m,60,599.37,65.95,112.08
face_2831,m,45,578.18,65,113.05
face_2832,m,27,848.36,63.74,115.49
face_2833,m,49,908,65.56,119.26
face_2834,m,33,314.15,59.55,117.4
face_2835,f,34,551.33,63.120000000000005,113.34
face_2836,m,30,525.89,64.61,115.04
face_2837,m,21,654.21,62.34,110.6
face_2838,m,28,1352.68,66.02,114.67
face_2839,f,53,504.54,61.48,110.51
face_2840,m,21,605.41,64.41,115.64
face_2841,m,25,461.01,63.75,114.45
face_2842,f,33,464.56,61.959999999999994,116.33
face_2843,m,48,522.15,64.92,113.57
face_2844,m,21,353.63,67.16,113.59
face_2845,m,34,945.79,69.55,108.54
face_2846,m,52,392.65,61.8,110.39
face_2847,m,55,338.89,60.84,117.7
face_2848,m,56,430.02,65.8,108.78
face_2849,f,45,568.57,64.97,112.84
face_2850,f,29,514.73,62.18000000000001,113.21
face_2851,m,42,543.61,61.06,122.33
face_2852,f,24,652.36,58.46,112.47
face_2853,f,21,389.73,65.85,110.24
face_2854,f,24,350.22,61.45,113.62
face_2855,f,60,289.57,61.05,117.16
face_2856,m,52,482.45,64.94,112.89
face_2857,f,24,549.81,63.150000000000006,112.62
face_2858,m,48,378.29,63.68,114.97
face_2859,m,48,603.03,67.23,106.71
face_2860,m,41,405.06,70.78,107.58
face_2861,f,40,548.1,57.9,115.21
face_2862,m,20,607.67,64.96,109.71
face_2863,m,28,1036.98,63.76,114.14
face_2864,m,33,585.09,64.09,118.64
face_2865,m,45,695.55,66.7,111.69
face_2866,f,57,362.42,60.41,118.23
face_2867,f,35,365.22,62.519999999999996,118.16
face_2868,m,38,650.62,64.6,109.04
face_2869,f,25,602.51,62.41,111.61
face_2870,f,55,792.22,63.61,113.08
face_2871,m,22,605.28,61.63,115.46
face_2872,f,41,508.24,63.7,111.75
face_2873,f,50,967.36,64.83,113.2
face_2874,m,19,557.44,64.26,112.95
face_2875,f,45,423.27,62.489999999999995,113.99
face_2876,m,48,884.55,61.51,115.77
face_2877,f,54,370.42,61.55,116.44
face_2878,m,34,771.06,68.7,109.96
face_2879,f,42,373.18,63.120000000000005,111.7
face_2880,m,57,671.85,59.49,115.75
face_2881,f,31,411.98,63.519999999999996,113.73
face_2882,m,32,317.66,62.71,118.23
face_2883,f,51,803.53,61.08,111.76
face_2884,f,26,582.03,59.83,117.82
face_2885,f,56,673.32,59.27,118.02
face_2886,m,40,564.66,63.36,117.43
face_2887,f,55,299.7,63.209999999999994,112.88
face_2888,f,60,1248.56,63.86,115
face_2889,f,19,623.24,64.42,112.99
face_2890,m,20,826.44,64.67,113.4
face_2891,f,49,448.38,61.64,114.83
face_2892,m,30,917.76,65.69,112.51
face_2893,m,31,448.75,65,110.26
face_2894,f,45,327.95,61.22,112.92
face_2895,f,26,872.46,58.63,110.81
face_2896,f,26,359.42,56.61,116.16
face_2897,f,26,715.79,61,115.22
face_2898,m,42,465.73,65.73,110.03
face_2899,f,34,703.82,66.15,111.18
face_2900,f,56,475.44,66.53,110.02
face_2901,f,23,800.36,61.23,116.07
face_2902,f,57,440.19,61.75,118.37
face_2903,f,26,393.63,68.86,110.92
face_2904,f,55,495.09,56.27,115.81
face_2905,f,32,495.41,59.97,114.96
face_2906,m,53,563.05,63.25,110.52
face_2907,f,36,345.9,63.010000000000005,112.2
face_2908,m,49,528.61,63.52,114.01
face_2909,m,48,678.85,62.48,113.65
face_2910,f,23,530.52,62.120000000000005,113.1
face_2911,m,36,1029.1,60.93,116.77
face_2912,m,37,696.31,60.45,120.12
face_2913,f,48,545.03,63.33,116.14
face_2914,m,43,702.92,61.92,116.99
face_2915,f,57,428.17,63.650000000000006,109.2
face_2916,m,58,263.9,68.25,109.37
face_2917,f,30,1003.42,64.12,111.54
face_2918,f,48,376.17,59.41,117.86
face_2919,m,57,428.94,58.17,119.22
face_2920,m,23,550.95,61.81,118.14
face_2921,m,44,781.15,66.29,111.03
face_2922,f,54,782.03,59.74,119.65
face_2923,f,24,476.66,62.480000000000004,118.07
face_2924,f,33,560.57,64.78,113.66
face_2925,f,44,643.51,59.58,115.56
face_2926,m,58,383.81,63.88,114.6
face_2927,f,19,913.38,65.68,105.93
face_2928,f,33,445.9,62.739999999999995,111.62
face_2929,f,60,911.62,60.08,112.33
face_2930,m,38,402.18,66.18,108.49
face_2931,m,44,289.59,62.67,115.54
face_2932,m,60,410.74,62.03,113.55
face_2933,m,24,522.46,63.04,113.23
face_2934,m,55,1900.59,64.37,115.19
face_2935,f,58,462.15,58.54,117.66
face_2936,f,43,411.19,62.97,114.23
face_2937,m,35,232.57,65.9,112.27
face_2938,m,33,405.88,62.52,113.37
face_2939,m,58,562.88,62.99,116.79
face_2940,f,24,710.77,56.86,121.59
face_2941,f,43,416.18,62.230000000000004,116.35
face_2942,m,52,1135.25,60.32,118.47
face_2943,f,46,509.32,61.67,112.41
face_2944,f,21,542.69,67.98,106.41
face_2945,m,22,827.6,65.98,112.73
face_2946,f,42,328.76,61.72,112.49
face_2947,m,54,1378.71,61.97,116.69
face_2948,f,31,503.51,63.08,111.25
face_2949,f,33,477.56,59.49,116.25
face_2950,f,19,391.39,60.48,110.06
face_2951,f,36,752.03,61.47,112.5
face_2952,f,38,587.47,60.49,121.53
face_2953,m,49,432.19,66.36,113.54
face_2954,f,18,359.43,67.15,108.7
face_2955,f,50,697.11,66.15,107.15
face_2956,f,29,752.84,68.65,109.79
face_2957,f,60,397.99,60.77,114.66
face_2958,m,22,908.1,59.44,113.86
face_2959,m,22,705.79,64.35,112.58
face_2960,f,31,970.38,57.94,118.64
face_2961,m,57,637.84,65.5,118.6
face_2962,f,28,613.49,53.48,124.2
face_2963,f,28,415.44,63.25,117.45
face_2964,m,22,516.09,62.16,112.03
face_2965,f,24,640.21,59.78,115.43
face_2966,m,21,407.51,60.95,117.26
face_2967,f,35,607.71,59.17,114.96
face_2968,m,43,589.31,65.11,116.55
face_2969,m,24,313.18,62.61,111.26
face_2970,m,59,656.41,60.87,115.62
face_2971,f,54,372.79,61.58,116.09
face_2972,m,31,633.73,69.49,112.55
face_2973,m,60,356.1,67.56,114.72
face_2974,f,53,426.27,67.02,105.84
face_2975,f,56,641.22,61.47,115.36
face_2976,m,18,471.08,65.81,110.09
face_2977,m,49,1022.93,64.71,113.65
face_2978,m,40,570.31,69.35,109.65
face_2979,m,33,527.64,63.85,113.36
face_2980,f,38,286.41,68.83,110.14
face_2981,m,48,441.35,62.55,116.3
face_2982,m,32,560.28,63.02,111.36
face_2983,f,25,348.86,61.56999999999999,117.73
face_2984,f,22,515.22,56.7,121.81
face_2985,m,47,440.88,59.83,116.71
face_2986,f,34,758.79,59.29,110.67
face_2987,m,40,1215.99,63.25,115.78
face_2988,m,37,401.53,67.37,115.98
face_2989,m,55,611.32,64.09,109.39
face_2990,m,45,537.72,64.37,111.4
face_2991,m,25,513.1,68.58,110.1
face_2992,m,56,1052.5,65.54,116.92
face_2993,f,59,617.5,57.7,116.44
face_2994,m,45,852.81,62.7,116.46
face_2995,f,32,311.26,62.17,113.95
face_2996,f,57,1386.27,64.05,106.72
face_2997,f,57,407.67,60.82,115.79
face_2998,m,28,375.69,61.06,121.75
face_2999,f,18,717.14,62.010000000000005,114.29
face_3000,f,37,582.81,61.68000000000001,115.79
face_3001,m,51,942.59,65.98,111.8
face_3002,m,51,658.3,63.26,115.62
face_3003,m,23,838.35,64.32,112.88
face_3004,m,43,513.48,63.49,111.6
face_3005,f,60,582.36,62.81,109.07
face_3006,m,54,480.46,63.32,113.75
face_3007,m,22,766.01,59.46,113.41
face_3008,f,45,436.64,57.9,118.06
face_3009,f,27,573,57.5,112.9
face_3010,m,46,769.82,66.18,110.07
face_3011,m,53,1217.8,65.54,114.07
face_3012,f,49,421.89,59.59,118.55
face_3013,f,48,429.81,64.35,115.97
face_3014,f,52,573.16,62.11,112.46
face_3015,f,56,850.5,64.33,112.09
face_3016,f,20,1108.48,61.17,117.77
face_3017,f,57,550.07,59.09,117.95
face_3018,f,49,660.84,63.28,111.17
face_3019,m,50,636.84,65.31,112.27
face_3020,m,57,701.59,60.77,116.76
face_3021,f,51,360.16,61.15,114.17
face_3022,m,54,507.89,61.89,116.03
face_3023,f,28,272.77,61.25,112.61
face_3024,m,18,353.91,63.16,116.67
face_3025,m,58,427.47,60.81,113.98
face_3026,f,32,574.79,57.12,118.92
face_3027,f,36,586.83,64.46,114.9
face_3028,f,48,309.05,63.099999999999994,113.45
face_3029,m,31,744.24,63.51,117.28
face_3030,f,21,419.54,63.58,108.24
face_3031,m,38,656.1,61.11,119.83
face_3032,f,49,431.28,63.08,114.3
face_3033,f,30,645.65,63.42,111.07
face_3034,m,32,428.18,64.28,115.5
face_3035,f,50,467.5,61.870000000000005,111.94
face_3036,f,48,449.6,63.36,107.29
face_3037,f,43,1170.11,59,115.41
face_3038,f,38,292.19,61.67,115.65
face_3039,m,33,1386.24,61.75,116.62
face_3040,m,60,511.22,65.51,112.38
face_3041,m,45,414.62,64.21,113.76
face_3042,m,57,337.63,68.6,111.16
face_3043,f,34,620.88,62.14,116.64
face_3044,m,42,453.47,64.81,117.1
face_3045,m,28,1175.9,66.28,107.96
face_3046,f,19,368.69,61.769999999999996,116.17
face_3047,m,21,981.34,61.06,115.83
face_3048,m,42,599.57,66.13,110.29
face_3049,f,45,781.33,61.56999999999999,113.73
face_3050,f,25,727.59,61.849999999999994,114.87
face_3051,m,60,565.34,63.76,114.45
face_3052,f,41,456.46,61.35,114.47
face_3053,m,24,795.17,61.96,113.02
face_3054,m,33,1139.72,60.97,118.08
face_3055,m,19,474.5,62.21,112.09
face_3056,f,39,363.74,61.629999999999995,117.86
face_3057,m,19,448.18,62.29,114.7
face_3058,f,18,450.6,63.47,110.64
face_3059,m,19,383.61,61.22,118.6
face_3060,f,46,394.82,62.06999999999999,117.66
face_3061,f,60,881.84,60.92,114.12
face_3062,m,34,496.6,66.69,113.11
face_3063,m,35,482.18,64.42,115.59
face_3064,m,54,510.66,62.89,116.91
face_3065,m,25,372.74,66.44,107.03
face_3066,f,31,618.74,62.75,110.95
face_3067,f,43,847.32,61.31,114.48
face_3068,f,37,414.6,60.92,113.84
face_3069,f,29,577.39,58.3,112.39
face_3070,f,43,487.6,65.6,109.49
face_3071,f,47,682.28,61.29,117.36
face_3072,f,32,722.26,59.14,111.86
face_3073,m,39,916.3,60.81,114.46
face_3074,m,30,609.45,65.42,114.26
face_3075,f,41,509.46,62.61,111.97
face_3076,f,52,445.34,62.61,111.81
face_3077,f,60,465.86,63.739999999999995,112.16
face_3078,m,33,603.41,64.14,115.76
face_3079,m,44,551.65,65.3,113.49
face_3080,f,34,316.29,54.63,118.68
face_3081,f,59,500.78,62.730000000000004,113.78
face_3082,m,27,564.99,65.27,114.65
face_3083,m,41,533.1,61.61,121.96
face_3084,f,57,451,61.15,116.35
face_3085,m,48,527.28,60.77,115.52
face_3086,m,42,341.01,62,113.51
face_3087,f,36,740.32,61.2,114.34
face_3088,f,18,578.92,65.46,112.59
face_3089,m,57,544.64,61.46,117.77
face_3090,f,38,647.48,59.9,113.04
face_3091,f,40,422.61,62.519999999999996,113.65
face_3092,m,33,548.14,65.14,108.92
face_3093,m,23,544.88,64.87,114.39
face_3094,m,56,420.61,67.14,111.56
face_3095,f,40,686.95,63.78,113.93
face_3096,f,36,962.74,62.03,115.88
face_3097,f,40,485.56,62.290000000000006,111.43
face_3098,f,41,638.94,62.69,111.96
face_3099,f,29,406.01,58.02,116.5
face_3100,m,44,426.9,63.73,116.84
face_3101,m,24,355.62,66.51,111.54
face_3102,f,23,724.26,65.09,109.04
face_3103,m,59,293.03,64.02,108.81
face_3104,m,53,335.02,67.39,114.07
face_3105,m,41,536.55,63.96,114.89
face_3106,m,27,425.24,62.18,117.53
face_3107,m,27,313.45,59.49,118.46
face_3108,m,59,609.74,64.07,114.51
face_3109,f,41,346.96,64.12,111.52
face_3110,f,56,533.44,60.51,114.51
face_3111,m,48,316,65.86,113.35
face_3112,m,46,503.64,66.03,107.65
face_3113,f,37,373.37,65.36,110.02
face_3114,f,24,379.38,62.97,111.03
face_3115,f,27,314.45,60.5,110.55
face_3116,f,50,941.72,66.27,107.61
face_3117,f,46,493.58,56.38,117.37
face_3118,f,23,337.46,66.92,108.67
face_3119,f,49,540.57,62.03,114.18
face_3120,m,24,673.31,63.67,113.72
face_3121,f,53,579.22,58.86,115.7
face_3122,f,29,444.86,62.290000000000006,110.05
face_3123,m,30,619.8,62.81,115.44
face_3124,m,25,573.27,59.94,115.67
face_3125,m,19,562.97,64.85,114.11
face_3126,f,51,366.67,57.91,116.16
face_3127,m,60,726.65,65.48,113.52
face_3128,m,46,1546.44,66.24,110.84
face_3129,m,32,332.45,64.14,111.75
face_3130,f,52,438.48,60.96,115.98
face_3131,m,59,395.87,61.12,113.23
face_3132,f,39,832.11,64.89,110.99
face_3133,m,18,577.58,63.66,112.86
face_3134,f,20,403.91,61.72,113.55
face_3135,f,49,516.7,59.2,120.95
face_3136,m,29,344.75,66.77,109.12
face_3137,f,40,555.91,60.76,110.79
face_3138,f,46,464.31,63.14,112.36
face_3139,m,28,615.6,62.04,112.52
face_3140,f,27,782.2,59.93,111.29
face_3141,m,19,536.39,62.07,112.69
face_3142,f,54,889.51,59.12,117.17
face_3143,f,21,1014.12,63.31,110.95
face_3144,m,56,692.24,66.08,115.03
face_3145,f,49,426.08,65.82,108.62
face_3146,m,22,1365.88,65.39,113.02
face_3147,m,38,243.68,64.82,115.37
face_3148,f,36,350.17,59.26,116.53
face_3149,m,47,352.9,62.15,111.44
face_3150,m,55,397.15,67.53,110.5
face_3151,m,58,465,64.83,113.57
face_3152,m,53,527.21,64.09,113.84
face_3153,f,30,1055.64,54.07,117.85
face_3154,m,50,526.8,64.53,110.34
face_3155,f,54,790.76,64.53,109.11
face_3156,f,29,682.85,57.6,116.88
face_3157,m,28,498.43,67,113.06
face_3158,m,25,560.14,66.82,113.75
face_3159,f,30,381.38,61.04,112.02
face_3160,f,33,850.93,57.23,120.01
face_3161,f,30,660.35,64.06,113.79
face_3162,m,44,263.14,68.34,114.05
face_3163,f,32,810.78,63.86,109.23
face_3164,m,43,1736.64,65.3,113.61
face_3165,m,40,612.91,68.19,105.83
face_3166,f,19,384.33,64.02,111.22
face_3167,m,54,624.15,66.2,109.91
face_3168,f,23,693.19,65.9,112.55
face_3169,f,40,468.52,58.64,114.92
face_3170,m,27,496.23,65.34,109.67
face_3171,m,48,416.72,63.31,116
face_3172,f,19,464.75,62.790000000000006,117.64
face_3173,m,30,536.59,64.12,111.24
face_3174,f,48,249.55,56.71,113.76
face_3175,f,50,493.87,62.620000000000005,113.32
face_3176,f,50,656.01,63.17,113.1
face_3177,f,60,570.63,59.21,116.59
face_3178,m,54,563.63,63.67,114.51
face_3179,f,60,498.81,62.68000000000001,117.21
face_3180,m,28,1526.53,63.68,110.02
face_3181,m,23,807.97,64.16,113.77
face_3182,m,52,506.21,65.36,112.81
face_3183,f,50,339.85,60.59,113.74
face_3184,f,46,574.49,62.370000000000005,111.76
face_3185,f,50,606.9,63.58,116.84
face_3186,m,20,294.15,66.8,111.19
face_3187,f,28,380.6,60.16,113.34
face_3188,m,48,790.86,68.63,106.61
face_3189,m,30,412.62,65.81,111.67
face_3190,f,34,688.53,63.099999999999994,114.51
face_3191,m,51,997.97,64.56,114.83
face_3192,f,31,367.64,63.72,112.38
face_3193,f,43,510.78,62.129999999999995,112
face_3194,f,51,1338.56,61.24,113.38
face_3195,m,43,541.68,67.37,111.03
face_3196,f,48,288.22,56.72,115.87
face_3197,m,58,495.97,58.07,115.89
face_3198,f,53,539.88,57.04,120.43
face_3199,m,35,306.68,64.93,117.04
face_3200,m,55,742.35,62.39,113.1
face_3201,m,44,1199.43,65.61,111.31
face_3202,m,53,394.68,68.21,108.7
face_3203,m,52,528.91,60.43,113.67
face_3204,m,22,409.94,63.72,109.53
face_3205,f,30,523.98,60.85,111.99
face_3206,f,19,907.88,64.85,113.07
face_3207,m,52,522.87,62.96,115.02
face_3208,m,21,979.22,65.85,112
face_3209,m,35,610.19,65.41,113.91
face_3210,m,48,555.26,64.76,108.8
face_3211,f,46,635.58,59.92,115.82
face_3212,f,58,612.72,64.06,111.74
face_3213,f,44,729.9,61.67,112.62
face_3214,f,24,598.43,62,112.42
face_3215,f,23,482.44,60.08,116.76
face_3216,f,47,587.4,57.51,117.48
face_3217,f,22,917.73,58.52,109.59
face_3218,m,30,689.39,62.93,116.29
face_3219,f,20,447.01,59.84,112.78
face_3220,m,38,927.25,58.93,121.38
face_3221,f,36,261.8,62.879999999999995,107.41
face_3222,f,33,431.41,54.91,121.29
face_3223,f,56,1072.38,63.5,113.22
face_3224,m,58,651.65,63.45,113.7
face_3225,f,33,378.6,62.239999999999995,113.17
face_3226,f,24,1204.21,58.55,121.3
face_3227,f,26,490.85,59.74,116.96
face_3228,m,21,585.96,62.15,118.51
face_3229,m,33,361,67.35,112.35
face_3230,f,20,855.88,59.65,116.42
face_3231,m,35,455.87,64.15,112.62
face_3232,m,51,902.03,66.54,113.09
face_3233,m,48,327.58,60.92,114.18
face_3234,f,36,585.5,65.75,106.59
face_3235,f,52,493.09,62.599999999999994,108.54
face_3236,f,33,549.92,60.79,117.19
face_3237,f,36,1003.97,64.61,112.07
face_3238,f,54,492.15,62.14,118.46
face_3239,f,24,404.38,60.2,111.67
face_3240,m,39,377.18,61.39,120.4
face_3241,f,59,591.34,63.290000000000006,113.49
face_3242,f,34,627.23,64.13,115.26
face_3243,f,33,400.49,60.91,113.68
face_3244,m,52,515.19,64.66,114.02
face_3245,f,54,614.43,64.34,111.63
face_3246,m,50,379.5,62.46,115.77
face_3247,m,57,358.55,63.64,116.29
face_3248,m,50,315.82,60.29,116.71
face_3249,m,19,841.33,64.18,112.68
face_3250,m,18,1047.12,62.59,114.73
face_3251,m,38,523.33,62.67,112.98
face_3252,m,57,376.52,65.07,115.42
face_3253,f,31,369.48,55.78,122.75
face_3254,m,53,585.11,60.63,115.34
face_3255,f,37,993.93,60.69,115.63
face_3256,f,30,361.51,65.65,108.8
face_3257,f,51,570.48,62.400000000000006,110.05
face_3258,m,30,620.93,60.2,116.69
face_3259,f,57,1336.65,58.77,116.05
face_3260,m,43,491.73,65.09,111.02
face_3261,m,32,1102.34,64.68,113
face_3262,m,28,580.67,63.47,114.78
face_3263,m,34,691.44,61.23,114.08
face_3264,f,20,714.37,64.43,113.82
face_3265,m,44,721.24,65.75,112.69
face_3266,f,21,737.54,58.96,120.29
face_3267,f,31,353.27,60.73,111.3
face_3268,m,54,288.83,65.76,112.89
face_3269,f,57,637.04,61,110.56
face_3270,f,47,268.75,59.54,113.84
face_3271,m,20,349.19,68.52,108.97
face_3272,m,25,267.42,59.71,113.16
face_3273,m,39,340.11,66.46,108.22
face_3274,f,38,593.09,62.540000000000006,110.28
face_3275,f,36,727.67,65.99,105.93
face_3276,f,58,446.4,62.89,111.91
face_3277,m,54,990.25,65.72,112.77
face_3278,f,47,582.02,62.83,111.89
face_3279,f,39,441.42,60.4,115.6
face_3280,m,34,465.5,65.76,109.93
face_3281,f,19,236.55,59.14,114.44
face_3282,f,21,639.23,61.32,110.37
face_3283,f,24,620.57,61.45,114.15
face_3284,f,29,333.55,63.599999999999994,115.02
face_3285,m,49,873.42,64.17,116.25
face_3286,f,48,591.9,62.709999999999994,117.33
face_3287,m,44,296.56,63.62,118.25
face_3288,m,48,370.24,61.82,118.08
face_3289,f,37,1007.13,63.78,114.25
face_3290,m,23,613.35,67.02,109.47
face_3291,f,24,519.29,60.27,111.98
face_3292,m,49,517.74,63.52,115.49
face_3293,m,60,855.45,66.46,115.35
face_3294,f,18,621.98,61.540000000000006,114.97
face_3295,f,21,599.14,63.370000000000005,116.94
face_3296,f,43,591.97,65.03,113.65
face_3297,f,59,673.78,62,114.72
face_3298,m,26,479.33,66.48,109.41
face_3299,m,37,436.6,62.91,114.81
face_3300,m,33,582.15,61.14,113.34
face_3301,f,22,809.22,63.83,109.11
face_3302,m,30,798.35,64.92,107.8
face_3303,f,36,657.43,61.26,115.94
face_3304,m,44,886.81,66.09,113.54
face_3305,f,40,587.55,62.480000000000004,113.83
face_3306,f,45,480.95,59.74,117.81
face_3307,f,38,404.36,61.34,118.37
face_3308,f,50,596.5,56.04,118.64
face_3309,m,40,433.11,60.37,117.63
face_3310,f,54,474.74,59.25,117.86
face_3311,f,30,343.99,63.69,109.79
face_3312,m,23,522.94,63.75,109.78
face_3313,f,52,657.08,62.599999999999994,115.89
face_3314,m,32,465.8,61.44,117.49
face_3315,f,28,667.49,62.84,116.87
face_3316,m,49,476.36,60.6,117.32
face_3317,f,37,487.52,60.63,113.75
